"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"260",4.656,7.85,8.413,2.82,2.601,7.877,5.945,5.477,7.196,4.808,7.398,2.014,4.715,6.597,-2.534,7.804,10.69,6.293,10.31,11.045,4.981,-3.006,9.324,11.09,9.589,11.045,2.377,1.296,3.549,7.235,4.665,3.844,5.726,4.909,8.719,9.127,-2.243,4.933,3.507,11.687,4.595,3.889,5.924,10.865,-0.393,3.724,3.092,8.315,8.161,17.071,13.059,16.917,1.919,-11.197,6.522,18.016,14.986,15.958,18.026,3.34,20.92,21.841,3.037,20.945,26,-9.778,24.227,-2.703,4.258,14.463,12.163,5.95,10.505,16.323,16.861,15.087,-13.83,-1.71,0.909,18.825,7.634,14.951,-9.688,26.061,24.819,26.083,-28.386,-29.124,25.829,21.181,20.337,23.498,22.813,26.117,25.344,21.336,22.754,-0.675,6.466,3.841
"261",-2.634,4.065,3.605,-6.394,-7.967,-0.888,-0.384,-0.863,-0.382,-5.41,-0.948,-7.471,-2.751,4.034,-10.797,1.785,5.744,-3.357,6.875,6.118,-3.212,-3.319,4.713,5.257,4.27,6.118,-7.567,-6.753,-6.61,-1.38,-0.0309999999999999,-5.673,-0.15,-0.0930000000000002,-0.655,-0.0789999999999997,-8.932,-5.062,-4.209,5.514,-1.936,-4.631,-2.517,6.348,-9.064,-3.365,-7.077,2.331,2.66,14.134,9.077,11.793,-0.831,-12.627,0.844,12.556,10.6,11.854,13.057,-3.919,17.486,18.042,-4.969,17.974,25.144,-19.598,21.979,-9.988,-3.064,9.637,6.245,-1.544,6.882,11.522,12.119,9.557,-25.448,-15.277,-6.899,14.203,3.64,8.398,-21.941,24.451,22.949,24.109,-30.493,-31.094,24.32,18.433,20.301,23.069,21.325,24.494,23.726,19.889,21.563,-6.952,-2.1,-5.311
"262",-3.026,5.137,4.114,-2.278,-6.775,2.868,2.111,0.814,2.869,-1.426,-0.431,-7.415,-1.404,4.437,-11.824,3.709,7.235,0.364,7.457,7.266,0.325,-2.415,5.307,6.194,5.402,7.266,-6.908,-3.271,-5.723,2.314,1.283,-3.347,0.915,1.738,2.668,3.159,-8.844,-3.182,-1.812,7.264,0.637,-1.444,1.254,5.932,-9.266,-0.72,-4.905,3.997,4.296,12.962,7.849,9.861,-3.247,-13.506,1.523,10.869,9.141,12.006,11.494,-3.025,15.7,18.821,-5.805,17.385,25.586,-23.61,21.171,-11.377,-2.573,9.242,6.624,-2.675,5.864,10.677,11.291,9.191,-29.659,-22.496,-10.322,13.292,4.046,8.033,-26.725,23.762,22.173,23.993,-30.281,-30.891,24.315,18.947,17.698,22.701,21.242,24.567,23.809,19.948,21.837,-10.736,-7.592,-12.176
"263",-8.063,7.86,6.964,0.274,-4.437,3.017,5.375,4.374,6.033,0.515,-1.482,-8.279,-0.748,1.402,-15.801,5.165,8.461,1.119,9.525,6.085,3.874,-5.194,2.851,2.864,7.367,6.085,-6.311,-1.094,-4.528,2.761,4.809,0.677,3.422,5.132,2.348,2.868,-13.377,-1.206,2.465,8.726,4.534,1.188,4.259,8.931,-13.401,1.096,-2.447,1.903,2.363,13.79,10.254,14.539,-3.644,-17.001,4.011,16.945,13.207,13.014,15.07,-0.74,19.395,21.093,-2.209,20.05,26.723,-22.475,21.09,-10.557,-2.912,10.886,9.408,0.712,7.796,12.421,13.096,11.527,-23.451,-16.107,-5.666,15.565,5.536,11.551,-17.299,24.247,22.574,24.124,-26.033,-26.544,24.722,20.937,19.092,24.547,22.744,24.875,24.076,21.436,23.543,-6.315,-1.149,-5.353
"264",-3.196,5.864,4.839,-1.357,-3.16,3.081,3.34,2.64,4.236,-0.312,0.638,-4.394,0.407,2.858,-7.537,3.771,7.345,0.873,8.149,5.039,2.063,-3.204,4.445,3.731,5.893,5.039,-3.513,-3.137,-2.898,2.398,3.492,0.004,2.125,3.089,2.647,3.167,-6.757,-0.705,0.43,6.597,2.495,-0.402,2.635,7.211,-5.213,-0.56,-1.422,3.301,3.601,12.628,9.207,14.466,-1.969,-16.312,5.065,18.927,13.934,13.352,18.626,1.813,21.105,25.199,2.513,24.958,28.431,-16.527,22.824,-5.592,2.636,12.605,12.119,4.364,13.635,14.55,15.26,14.599,-14.698,-3.925,1.407,19.319,9.464,16.008,-9.106,25.015,23.747,25.263,-24.443,-24.956,25.413,23.78,21.893,26.681,24.171,25.751,24.902,22.793,25.175,0.754,9.863,6.667
"265",0.781,10.363,9.232,4.561,4.169,8.156,8.877,9.071,9.75,6.059,4.812,2.086,6.002,4.722,-1.937,8.853,11.483,6.551,12.282,8.734,9.03,-0.787,8.668,7.461,9.725,8.734,3.049,2.851,3.822,7.781,9.085,8.178,7.005,8.584,7.137,7.569,-3.225,6.234,8.053,10.365,9.162,6.237,7.903,12.158,-0.353,5.335,6.446,7.407,7.374,14.174,14.233,17.337,2.114,-12.751,10.311,22.076,16.304,16.571,22.357,6.865,22.055,27.914,8.027,27.672,28.147,-4.487,24.343,1.688,8.091,16.499,17.516,9.443,16.709,18.362,18.9,19.42,-6.678,4.364,7.552,23.118,12.606,21.899,0.0149999999999999,26.413,24.988,25.848,-22.971,-23.546,25.885,26.969,25.862,29.122,26.145,25.836,25.235,24.895,26.599,7.569,14.177,11.675
"266",4.96,15.123,12.653,9.62,11.077,11.693,13.951,14.122,14.932,11.039,9.687,8.271,10.821,6.351,4.401,12.174,14.169,10.953,16.774,10.302,14.282,2.652,10.21,8.823,14.543,10.302,9.136,7.298,9.758,11.532,13.926,15.015,11.361,13.687,10.845,11.232,1.874,11.476,13.727,15.239,14.267,11.499,13.204,14.436,5.17,9.587,13.965,9.524,9.268,18.201,15.15,22.375,5.346,-6.235,14.904,26.767,18.718,20.438,27.085,11.962,22.744,27.939,13.026,29.772,28.614,3.231,26.126,8.595,14.317,20.488,22.102,15.195,19.317,22.173,22.529,23.439,4.176,17.832,14.683,27.24,14.851,26.586,9.563,27.335,26.174,27.663,-11.206,-11.63,27.023,26.81,26.771,28.273,26.622,27.076,26.472,24.848,26.467,13.47,22.831,22.043
"267",12.296,19.448,17.298,14.664,15.757,16.486,18.239,18.589,19.553,16.378,15.455,14.35,15.914,9.182,11.478,16.833,17.995,16.155,21.156,13.843,18.813,7.529,13.574,12.605,19.221,13.843,14.979,12.676,15.346,16.555,18.251,18.799,16.228,18.052,15.602,15.879,8.549,16.634,17.845,19.681,18.358,16.326,17.92,19.797,12.642,14.771,17.391,13.566,12.941,21.791,19.209,26.573,10.366,-0.0670000000000001,18.768,30.647,22.847,23.54,28.915,15.051,24.866,28.305,16.752,29.928,28.109,9.962,27.422,14.186,19.28,22.914,25.669,19.212,21.593,24.609,24.87,26.19,10.555,21.249,18.752,28.931,17.532,30.988,15.452,28.029,26.979,28.343,-2.806,-3.185,27.188,26.568,26.971,27.716,26.326,27.546,26.645,24.488,25.358,17.329,26.667,25.173
"268",14.712,22.056,20.322,17.186,18.446,19.542,20.668,21.203,22.203,18.842,17.227,16.67,18.319,10.266,12.535,20.051,20.594,18.703,24,17.538,21.665,8.819,15.758,15.259,21.789,17.538,17.459,14.994,17.814,19.6,20.964,22.018,19.155,20.59,18.515,18.738,8.912,19.277,20.612,22.515,20.911,19.142,20.675,23.205,12.902,17.327,20.827,16.137,15.249,24.442,22.846,28.005,13.429,2.586,22.363,32.442,25.996,25.977,29.594,18.246,27.015,27.994,20.272,27.609,27.508,12.557,28.113,16.07,21.134,25.305,28.499,22.308,21.235,26.727,26.946,28.226,14.6,23.299,21.14,30.149,17.982,33.314,19.301,28.351,27.327,29.13,-1.049,-1.428,27.377,25.863,26.721,27.187,26.477,28.202,27.257,24.016,25.23,20.148,28.856,27.586
"269",15.632,21.145,18.621,14.837,18.414,16.648,18.878,20.518,20.006,17.037,16.563,17.088,17.271,10.858,13.235,17.491,18.516,16.678,23.508,15.934,19.532,8.499,14.288,13.776,20.525,15.934,17.649,12.633,17.908,16.647,19.97,21.413,17.163,19.23,16.352,16.614,8.996,18.096,19.465,21.26,19.381,17.196,18.157,21.727,12.776,14.657,20.591,14.134,13.464,24.582,21.078,28.442,13.51,2.052,22.372,32.55,25.773,26.365,29.854,17.509,27.576,28.692,19.693,26.493,27.711,11.18,28.708,15.061,20.62,25.642,28.418,21.493,21.221,26.841,27.075,28.123,12.545,20.191,19.808,30.208,18.653,32.965,17.14,28.599,27.764,29.561,-3.604,-4.02,27.487,26.096,26.266,26.968,25.592,28.414,27.541,23.716,24.701,19.413,26.505,24.479
